gun,pap,cadence,perks,seed,round,dog,count,hp_each,total_hp,max_alive,spawn_interval,walk,run,sprint,time_to_clear_s,shots,hits,kills,reload_s,hp_per_s,points,drops,refills,damage_taken,hp_bars,contact_frac,contact_zsec,peak_alive,first_contact_s,trap_buys,trap_kills,trap_spend,wallet
rpk,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,34.73,159,126,27,18.47,497.8,3010,1,0,240,2.4,0.083,2.9,5,4.13,0,0,0,8870
rpk,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,38.67,197,154,31,18.47,574.1,3650,3,0,240,2.4,0.106,4.1,5,4.33,0,0,0,12520
rpk,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,45.23,261,196,36,18.47,665.2,4280,3,0,120,1.2,0.036,1.6,5,4.15,0,0,0,16800
rpk,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,52.30,329,258,41,18.47,726.6,5230,2,0,1560,15.6,0.253,24.7,6,5.65,0,0,0,22030
rpk,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,13.85,89,69,14,4.62,654.9,1630,1,0,1584,15.8,0.690,35.7,8,4.30,0,0,0,23660
rpk,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,84.78,514,392,51,32.32,689.1,6870,2,1,36720,367.2,0.893,641.3,21,4.28,0,0,0,30530
rpk,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,87.03,580,452,56,27.70,799.4,7920,4,1,43440,434.4,0.919,758.5,22,4.22,0,0,0,38450
rpk,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,108.13,699,535,61,36.93,767.2,9560,3,1,81840,818.4,0.948,1441.0,24,5.05,0,0,0,48010
rpk,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,132.07,845,645,67,46.17,758.2,10760,4,2,112200,1122.0,0.969,1979.1,24,4.15,0,0,0,58770
rpk,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,26.20,166,124,18,9.23,717.3,2460,1,0,5400,54.0,0.905,128.2,8,2.48,0,0,0,61230
rpk,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,175.68,1142,913,78,60.02,803.3,14390,3,2,169140,1691.4,0.982,2988.9,24,2.97,0,0,0,75620
rpk,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,199.48,1332,1050,83,64.63,837.3,15970,3,3,210240,2102.4,0.980,3700.8,24,3.97,0,0,0,91590
rpk,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,238.82,1588,1240,89,78.48,820.1,18210,4,3,255000,2550.0,0.986,4481.9,24,3.23,0,0,0,109800
rpk,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,40.50,263,211,21,13.85,792.5,3480,0,0,9540,95.4,0.941,227.0,8,2.40,0,0,0,113280
rpk,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,342.10,2299,1749,101,110.80,794.3,23860,2,5,387000,3870.0,0.991,6807.7,24,3.20,0,0,0,137140
pm63,0,fixed,,20260729,1,0,6,150,900,24,1.379,6,0,0,10.37,15,12,6,8.47,86.8,540,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1040
pm63,0,fixed,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.05,40,29,10,12.70,166.1,950,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1990
pm63,0,fixed,,20260729,3,0,14,350,4900,24,1.323,14,0,0,19.32,74,59,14,14.82,253.7,1490,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,3480
pm63,0,fixed,,20260729,4,0,18,450,8100,24,1.324,18,0,0,25.90,113,92,18,19.05,312.7,2100,2,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,5580
pm63,0,fixed,,20260729,5,1,9,550,3069,8,0.700,6,3,0,9.40,47,37,9,6.35,326.5,1020,0,0,36,0.4,0.083,0.8,4,8.62,0,0,0,6600
pm63,0,fixed,,20260729,6,0,27,650,17290,24,1.197,18,9,0,39.30,250,196,27,23.28,439.9,3790,1,1,300,3.0,0.104,4.4,6,8.98,0,0,0,10390
pm63,0,fixed,,20260729,7,0,31,750,22200,24,1.129,17,14,0,49.98,320,244,31,29.63,444.1,4510,4,1,5700,57.0,0.540,95.2,10,9.07,0,0,0,14900
pm63,0,fixed,,20260729,8,0,36,850,30090,24,1.113,26,10,0,62.05,413,319,36,35.98,484.9,5630,3,1,13380,133.8,0.717,232.1,13,16.27,0,0,0,20530
pm63,0,fixed,,20260729,9,0,41,950,38000,24,1.093,15,26,0,81.98,533,409,41,48.68,463.5,6700,2,2,34680,346.8,0.919,604.7,20,5.65,0,0,0,27230
pm63,0,fixed,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,20.93,129,103,14,12.70,433.3,1970,1,0,2952,29.5,0.773,68.4,8,4.75,0,0,0,29200
pm63,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,123.13,827,642,51,71.97,474.4,9570,2,4,91320,913.2,0.953,1612.7,24,5.40,0,0,0,38770
pm63,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,144.72,975,737,56,84.67,480.8,10930,4,4,118980,1189.8,0.965,2104.7,24,5.08,0,0,0,49700
pm63,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,163.32,1106,878,61,95.25,508.0,12870,2,5,148140,1481.4,0.969,2610.3,24,5.05,0,0,0,62570
pm63,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,202.45,1373,1068,67,118.53,494.6,15310,4,6,195960,1959.6,0.980,3452.6,24,4.15,0,0,0,77880
pm63,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,36.07,239,196,18,21.17,521.1,3100,1,1,7812,78.1,0.923,185.4,8,2.48,0,0,0,80980
pm63,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,277.12,1882,1479,78,162.98,509.3,19890,3,9,291060,2910.6,0.980,5119.6,24,2.97,0,0,0,100870
pm63,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,335.70,2302,1752,83,196.85,497.6,22870,4,11,366120,3661.2,0.988,6444.7,24,3.97,0,0,0,123740
pm63,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,375.97,2586,2029,89,220.13,521.0,26220,4,12,420060,4200.6,0.991,7390.6,24,3.23,0,0,0,149960
pm63,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,66.62,434,330,21,40.22,481.8,4790,0,2,16560,165.6,0.964,395.0,8,2.40,0,0,0,154750
pm63,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,519.58,3585,2809,101,304.80,523.0,34860,3,17,601560,6015.6,0.994,10624.1,24,3.20,0,0,0,189610
pm63,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,10.40,15,12,6,8.47,86.5,540,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1040
pm63,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.23,40,29,10,12.70,164.1,950,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1990
pm63,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,19.75,74,59,14,14.82,248.1,1490,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,3480
pm63,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,24.60,113,92,18,16.93,329.3,2100,2,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,5580
pm63,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,9.68,47,37,9,6.35,316.9,1020,0,0,36,0.4,0.069,0.7,4,8.62,0,0,0,6600
pm63,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,40.88,250,196,27,23.28,422.9,3790,1,1,900,9.0,0.262,13.6,7,24.67,0,0,0,10390
pm63,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,52.03,320,244,31,29.63,426.6,4510,4,1,7320,73.2,0.631,124.1,11,12.02,0,0,0,14900
pm63,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,64.65,413,319,36,35.98,465.4,5630,3,1,16080,160.8,0.746,277.8,15,16.27,0,0,0,20530
pm63,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,85.30,533,409,41,48.68,445.5,6700,2,2,38340,383.4,0.928,674.8,20,5.65,0,0,0,27230
pm63,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,21.77,129,103,14,12.70,416.7,1970,1,0,3168,31.7,0.782,73.4,8,4.75,0,0,0,29200
pm63,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,128.37,827,642,51,71.97,455.1,9570,2,4,97380,973.8,0.957,1720.7,24,5.40,0,0,0,38770
pm63,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,151.00,976,738,56,84.67,460.8,10820,4,4,126540,1265.4,0.966,2236.3,24,5.08,0,0,0,49590
pm63,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,170.18,1105,877,61,95.25,487.5,12740,2,5,155940,1559.4,0.970,2751.2,24,5.05,0,0,0,62330
pm63,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,211.07,1373,1068,67,118.53,474.4,15310,4,6,205860,2058.6,0.980,3628.5,24,4.15,0,0,0,77640
pm63,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,37.57,239,196,18,21.17,500.3,3100,2,1,8172,81.7,0.929,195.0,8,2.48,0,0,0,80740
pm63,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,288.92,1882,1479,78,162.98,488.5,19890,3,9,305040,3050.4,0.982,5363.5,24,2.97,0,0,0,100630
pm63,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,350.05,2302,1752,83,196.85,477.2,22870,4,11,382680,3826.8,0.989,6740.8,24,3.97,0,0,0,123500
pm63,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,392.20,2586,2029,89,220.13,499.4,26220,4,12,438600,4386.0,0.992,7730.8,24,3.23,0,0,0,149720
pm63,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,69.35,434,330,21,40.22,462.8,4790,0,2,17316,173.2,0.965,413.2,8,2.40,0,0,0,154510
pm63,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,541.73,3585,2809,101,304.80,501.6,34860,3,17,628020,6280.2,0.994,11096.2,24,3.20,0,0,0,189370
m1911,0,fixed,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.17,18,15,6,6.07,98.2,570,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1070
m1911,0,fixed,,20260729,2,0,10,250,2500,24,1.375,10,0,0,17.15,52,38,10,10.62,145.8,1040,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,2110
m1911,0,fixed,,20260729,3,0,14,350,4900,24,1.323,14,0,0,31.03,90,73,14,19.72,157.9,1590,1,1,1260,12.6,0.456,20.2,6,16.35,0,0,0,3700
m1911,0,fixed,,20260729,4,0,18,450,8100,24,1.324,18,0,0,44.88,138,111,18,27.30,180.5,2370,2,1,5760,57.6,0.680,99.8,9,13.82,0,0,0,6070
m1911,0,fixed,,20260729,5,1,9,550,3069,8,0.700,6,3,0,19.97,62,48,9,12.13,153.7,970,0,0,1692,16.9,0.763,38.6,7,4.42,0,0,0,7040
m1911,0,fixed,,20260729,6,0,27,650,17290,24,1.197,18,9,0,103.12,320,243,27,62.18,167.7,4340,2,3,46020,460.2,0.939,812.7,19,4.13,0,0,0,11380
m1911,0,fixed,,20260729,7,0,31,750,22200,24,1.129,17,14,0,130.70,404,317,31,78.87,169.9,5160,3,5,78720,787.2,0.933,1387.4,23,4.33,0,0,0,16540
m1911,0,fixed,,20260729,8,0,36,850,30090,24,1.113,26,10,0,182.18,568,431,36,109.20,165.2,6590,4,7,133080,1330.8,0.966,2352.0,24,4.15,0,0,0,23130
m1911,0,fixed,,20260729,9,0,41,950,38000,24,1.093,15,26,0,220.17,687,541,41,131.95,172.6,8020,2,8,179640,1796.4,0.974,3170.7,24,5.65,0,0,0,31150
m1911,0,fixed,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,53.05,166,126,14,31.85,171.0,2120,0,1,11124,111.2,0.919,264.5,8,4.30,0,0,0,33270
m1911,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,342.03,1068,811,51,204.75,170.8,11460,3,13,329580,3295.8,0.987,5801.8,24,4.28,0,0,0,44730
m1911,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,386.48,1212,952,56,230.53,180.0,13280,4,15,388680,3886.8,0.989,6851.0,24,4.22,0,0,0,58010
m1911,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,458.93,1435,1124,61,274.52,180.8,15210,3,17,476880,4768.8,0.989,8417.6,24,5.05,0,0,0,73220
m1911,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,557.18,1749,1379,67,332.15,179.7,18060,4,21,594360,5943.6,0.993,10503.0,24,4.15,0,0,0,91280
m1911,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,109.98,338,267,18,66.73,170.9,3850,2,4,27828,278.3,0.977,668.2,8,2.48,0,0,0,95130
m1911,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,801.70,2517,1928,78,477.75,176.0,24340,3,31,898440,8984.4,0.996,15908.4,24,2.97,0,0,0,119470
m1911,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,927.60,2907,2253,83,553.58,180.1,28000,4,36,1053480,10534.8,0.996,18657.3,24,3.97,0,0,0,147470
m1911,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,1069.03,3357,2644,89,637.00,183.2,32650,4,41,1231200,12312.0,0.997,21819.8,24,3.23,0,0,0,180120
m1911,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,182.33,569,444,21,109.20,176.0,5850,1,7,48708,487.1,0.987,1164.7,8,2.40,0,0,0,185970
m1911,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,1521.22,4773,3703,101,906.97,178.6,43640,2,59,1809780,18097.8,0.998,32103.0,24,3.20,0,0,0,229610
m1911,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.22,18,15,6,6.07,97.6,570,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1070
m1911,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,17.37,52,38,10,10.62,144.0,1040,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,2110
m1911,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,31.42,90,73,14,19.72,156.0,1590,1,1,1320,13.2,0.470,22.3,6,16.35,0,0,0,3700
m1911,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,45.45,138,111,18,27.30,178.2,2370,2,1,6060,60.6,0.688,104.8,9,13.82,0,0,0,6070
m1911,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,20.23,62,48,9,12.13,151.7,970,0,0,1764,17.6,0.771,39.8,7,4.42,0,0,0,7040
m1911,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,104.48,320,243,27,62.18,165.5,4340,2,3,46980,469.8,0.943,831.0,19,4.13,0,0,0,11380
m1911,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,132.43,404,317,31,78.87,167.6,5160,3,5,79860,798.6,0.934,1415.0,23,4.33,0,0,0,16540
m1911,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,184.65,568,431,36,109.20,163.0,6590,4,7,135600,1356.0,0.967,2393.5,24,4.15,0,0,0,23130
m1911,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,223.15,687,541,41,131.95,170.3,8020,2,8,182640,1826.4,0.975,3223.1,24,5.65,0,0,0,31150
m1911,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,53.75,166,126,14,31.85,168.8,2120,0,1,11304,113.0,0.920,268.7,8,4.30,0,0,0,33270
m1911,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,346.67,1068,811,51,204.75,168.5,11460,3,13,334620,3346.2,0.988,5888.2,24,4.28,0,0,0,44730
m1911,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,391.78,1212,952,56,230.53,177.6,13280,4,15,394440,3944.4,0.989,6953.0,24,4.22,0,0,0,58010
m1911,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,465.17,1435,1124,61,274.52,178.4,15210,3,17,484080,4840.8,0.989,8539.5,24,5.05,0,0,0,73220
m1911,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,564.82,1749,1379,67,332.15,177.3,18060,4,21,602760,6027.6,0.993,10654.1,24,4.15,0,0,0,91280
m1911,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,111.43,338,267,18,66.73,168.7,3850,2,4,28260,282.6,0.978,677.5,8,2.48,0,0,0,95130
m1911,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,812.70,2517,1928,78,477.75,173.6,24340,3,31,910980,9109.8,0.996,16133.1,24,2.97,0,0,0,119470
m1911,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,940.28,2907,2253,83,553.58,177.6,28000,4,36,1067640,10676.4,0.996,18918.3,24,3.97,0,0,0,147470
m1911,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,1083.70,3357,2644,89,637.00,180.7,32650,4,41,1248540,12485.4,0.997,22125.2,24,3.23,0,0,0,180120
m1911,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,184.80,569,444,21,109.20,173.7,5850,1,7,49320,493.2,0.987,1180.9,8,2.40,0,0,0,185970
m1911,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,1542.07,4773,3703,101,906.97,176.2,43640,2,59,1834920,18349.2,0.998,32549.2,24,3.20,0,0,0,229610
