gun,pap,cadence,perks,seed,round,dog,count,hp_each,total_hp,max_alive,spawn_interval,walk,run,sprint,time_to_clear_s,shots,hits,kills,reload_s,hp_per_s,points,drops,refills,damage_taken,hp_bars,contact_frac,contact_zsec,peak_alive,first_contact_s,trap_buys,trap_kills,trap_spend,wallet
rpk,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,35.33,165,122,27,18.47,489.3,2890,1,0,300,3.0,0.115,4.4,5,4.13,0,0,0,8690
rpk,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,39.97,210,152,31,18.47,555.5,3510,3,0,240,2.4,0.099,4.0,5,4.33,0,0,0,12200
rpk,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,44.02,293,199,36,13.85,683.6,4470,3,0,540,5.4,0.181,8.4,6,4.15,0,0,0,16670
rpk,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,56.20,368,257,41,18.47,676.2,5140,2,0,4320,43.2,0.504,72.8,8,5.65,0,0,0,21810
rpk,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,14.65,97,66,14,4.62,619.2,1600,1,0,1836,18.4,0.706,42.9,8,4.30,0,0,0,23410
rpk,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,90.08,567,391,51,32.32,648.5,7380,2,1,47580,475.8,0.915,834.6,23,4.28,0,0,0,30790
rpk,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,96.35,628,456,56,32.32,722.1,8360,4,1,60480,604.8,0.945,1061.1,24,4.22,0,0,0,39150
rpk,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,122.12,794,533,61,41.55,679.4,9500,3,1,98760,987.6,0.959,1743.7,24,5.05,0,0,0,48650
rpk,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,150.50,984,652,67,50.78,665.3,11190,4,2,134220,1342.2,0.972,2371.5,24,4.15,0,0,0,59840
rpk,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,24.87,153,118,18,9.23,755.8,2440,1,0,4968,49.7,0.900,116.8,8,2.48,0,0,0,62280
rpk,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,193.30,1272,910,78,64.63,730.1,14320,4,3,191940,1919.4,0.985,3382.9,24,2.97,0,0,0,76600
rpk,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,216.05,1453,1052,83,69.25,773.1,15830,3,3,230640,2306.4,0.982,4060.5,24,3.97,0,0,0,92430
rpk,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,270.75,1816,1246,89,87.72,723.4,18110,4,4,297540,2975.4,0.988,5228.4,24,3.23,0,0,0,110540
rpk,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,43.72,295,209,21,13.85,734.1,3500,0,0,11232,112.3,0.945,265.1,8,2.40,0,0,0,114040
rpk,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,371.40,2501,1739,101,120.03,731.7,24040,2,6,430140,4301.4,0.991,7573.5,24,3.20,0,0,0,138080
pm63,0,fixed,,20260729,1,0,6,150,900,24,1.379,6,0,0,10.43,16,12,6,8.47,86.3,540,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1040
pm63,0,fixed,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.07,40,28,10,12.70,165.9,980,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,2020
pm63,0,fixed,,20260729,3,0,14,350,4900,24,1.323,14,0,0,19.50,77,58,14,14.82,251.3,1520,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,3540
pm63,0,fixed,,20260729,4,0,18,450,8100,24,1.324,18,0,0,24.22,118,91,18,16.93,334.5,2010,2,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,5550
pm63,0,fixed,,20260729,5,1,9,550,3069,8,0.700,6,3,0,9.75,52,37,9,6.35,314.8,980,0,0,36,0.4,0.085,0.8,3,8.62,0,0,0,6530
pm63,0,fixed,,20260729,6,0,27,650,17290,24,1.197,18,9,0,40.40,268,197,27,23.28,428.0,3800,1,1,900,9.0,0.252,13.6,6,24.55,0,0,0,10330
pm63,0,fixed,,20260729,7,0,31,750,22200,24,1.129,17,14,0,56.38,358,246,31,33.87,393.7,4530,4,1,11100,111.0,0.736,192.6,13,12.02,0,0,0,14860
pm63,0,fixed,,20260729,8,0,36,850,30090,24,1.113,26,10,0,71.95,472,324,36,42.33,418.2,5640,2,2,21120,211.2,0.769,367.0,15,16.27,0,0,0,20500
pm63,0,fixed,,20260729,9,0,41,950,38000,24,1.093,15,26,0,87.58,590,412,41,50.80,433.9,6930,2,2,41940,419.4,0.927,732.6,21,5.65,0,0,0,27430
pm63,0,fixed,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,21.87,144,102,14,12.70,414.8,1960,1,0,3456,34.6,0.783,80.1,8,4.75,0,0,0,29390
pm63,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,136.58,916,638,51,80.43,427.7,9570,2,4,105180,1051.8,0.960,1858.2,24,5.40,0,0,0,38960
pm63,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,159.85,1090,734,56,93.13,435.3,10980,4,5,136200,1362.0,0.968,2403.5,24,5.08,0,0,0,49940
pm63,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,178.28,1220,874,61,103.72,465.3,13030,2,6,167760,1677.6,0.972,2957.4,24,5.05,0,0,0,62970
pm63,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,219.48,1490,1063,67,129.12,456.2,14980,4,7,218760,2187.6,0.981,3851.3,24,4.15,0,0,0,77950
pm63,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,42.58,278,199,18,25.40,441.3,3250,2,1,9432,94.3,0.928,226.0,8,2.48,0,0,0,81200
pm63,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,313.72,2150,1486,78,184.15,449.8,20120,3,10,334800,3348.0,0.990,5886.6,24,2.97,0,0,0,101320
pm63,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,364.65,2505,1743,83,213.78,458.1,23140,4,12,407640,4076.4,0.989,7173.0,24,3.97,0,0,0,124460
pm63,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,424.20,2910,2023,89,249.77,461.7,25920,4,14,475680,4756.8,0.992,8389.3,24,3.23,0,0,0,150380
pm63,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,71.28,477,329,21,42.33,450.2,4740,0,2,17892,178.9,0.966,427.8,8,2.40,0,0,0,155120
pm63,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,573.68,3969,2821,101,336.55,473.7,34940,3,19,666600,6666.0,0.994,11783.0,24,3.20,0,0,0,190060
pm63,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,10.47,16,12,6,8.47,86.0,540,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1040
pm63,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.23,40,28,10,12.70,164.1,980,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,2020
pm63,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,19.95,77,58,14,14.82,245.6,1520,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,3540
pm63,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,24.93,118,91,18,16.93,324.9,2010,2,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,5550
pm63,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,10.08,52,37,9,6.35,304.4,980,0,0,72,0.7,0.112,1.1,3,8.62,0,0,0,6530
pm63,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,42.22,268,197,27,23.28,409.6,3800,1,1,1740,17.4,0.381,29.4,7,21.17,0,0,0,10330
pm63,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,58.60,358,246,31,33.87,378.8,4530,4,1,13260,132.6,0.763,227.3,14,12.02,0,0,0,14860
pm63,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,74.93,472,324,36,42.33,401.6,5640,2,2,23820,238.2,0.783,417.3,16,16.27,0,0,0,20500
pm63,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,91.27,590,412,41,50.80,416.4,6930,2,2,46260,462.6,0.935,810.7,21,5.65,0,0,0,27430
pm63,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,22.77,144,102,14,12.70,398.4,1960,1,0,3708,37.1,0.791,85.4,8,4.75,0,0,0,29390
pm63,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,142.37,916,638,51,80.43,410.3,9570,2,4,111720,1117.2,0.962,1974.0,24,5.40,0,0,0,38960
pm63,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,166.80,1090,734,56,93.13,417.1,10980,4,5,144060,1440.6,0.970,2544.3,24,5.08,0,0,0,49940
pm63,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,185.98,1220,874,61,103.72,446.1,13030,2,6,176700,1767.0,0.973,3114.6,24,5.05,0,0,0,62970
pm63,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,228.85,1490,1063,67,129.12,437.5,14980,4,7,229560,2295.6,0.982,4042.6,24,4.15,0,0,0,77950
pm63,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,44.33,278,199,18,25.40,423.9,3250,2,1,9864,98.6,0.932,237.4,8,2.48,0,0,0,81200
pm63,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,327.08,2150,1486,78,184.15,431.5,20120,3,10,350100,3501.0,0.991,6163.6,24,2.97,0,0,0,101320
pm63,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,380.05,2505,1743,83,213.78,439.5,23140,4,12,425460,4254.6,0.990,7495.5,24,3.97,0,0,0,124460
pm63,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,442.30,2910,2023,89,249.77,442.8,25920,4,14,496920,4969.2,0.993,8769.0,24,3.23,0,0,0,150380
pm63,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,74.20,477,329,21,42.33,432.5,4740,0,2,18720,187.2,0.968,447.2,8,2.40,0,0,0,155120
pm63,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,598.28,3969,2821,101,336.55,454.2,34940,3,19,696480,6964.8,0.995,12307.5,24,3.20,0,0,0,190060
m1911,0,fixed,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.60,21,15,6,6.07,93.7,610,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1110
m1911,0,fixed,,20260729,2,0,10,250,2500,24,1.375,10,0,0,17.00,51,38,10,10.62,147.1,1040,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,2150
m1911,0,fixed,,20260729,3,0,14,350,4900,24,1.323,14,0,0,31.90,96,74,14,19.72,153.6,1640,1,1,1920,19.2,0.502,34.1,7,15.90,0,0,0,3790
m1911,0,fixed,,20260729,4,0,18,450,8100,24,1.324,18,0,0,49.95,154,112,18,30.33,162.2,2460,2,1,8520,85.2,0.751,146.5,10,11.30,0,0,0,6250
m1911,0,fixed,,20260729,5,1,9,550,3069,8,0.700,6,3,0,21.78,65,47,9,13.65,140.9,1000,0,0,1692,16.9,0.679,37.9,7,4.42,0,0,0,7250
m1911,0,fixed,,20260729,6,0,27,650,17290,24,1.197,18,9,0,109.03,341,239,27,65.22,158.6,4020,2,4,48840,488.4,0.936,864.4,19,4.13,0,0,0,11270
m1911,0,fixed,,20260729,7,0,31,750,22200,24,1.129,17,14,0,143.78,447,321,31,86.45,154.4,5240,3,5,90540,905.4,0.943,1600.6,24,4.33,0,0,0,16510
m1911,0,fixed,,20260729,8,0,36,850,30090,24,1.113,26,10,0,204.40,636,429,36,122.85,147.2,6690,4,7,155820,1558.2,0.972,2748.1,24,4.15,0,0,0,23200
m1911,0,fixed,,20260729,9,0,41,950,38000,24,1.093,15,26,0,239.22,751,540,41,142.57,158.9,7890,2,9,200220,2002.2,0.976,3531.9,24,5.65,0,0,0,31090
m1911,0,fixed,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,57.67,178,128,14,34.88,157.3,2260,1,2,12528,125.3,0.925,298.6,8,4.30,0,0,0,33350
m1911,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,386.20,1210,806,51,230.53,151.3,11450,2,15,377880,3778.8,0.989,6663.2,24,4.28,0,0,0,44800
m1911,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,428.83,1342,949,56,256.32,162.2,13010,4,16,435300,4353.0,0.990,7676.6,24,4.22,0,0,0,57810
m1911,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,500.60,1569,1128,61,298.78,165.7,15410,3,19,530760,5307.6,0.990,9371.9,24,5.05,0,0,0,73220
m1911,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,638.33,2003,1386,67,380.68,156.9,18250,4,24,688560,6885.6,0.993,12176.0,24,4.15,0,0,0,91470
m1911,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,123.25,382,266,18,74.32,152.5,3880,2,4,31284,312.8,0.980,749.8,8,2.48,0,0,0,95350
m1911,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,879.92,2760,1924,78,524.77,160.4,24340,3,34,994080,9940.8,0.997,17603.5,24,2.97,0,0,0,119690
m1911,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,1035.12,3247,2251,83,617.28,161.4,28020,4,40,1187100,11871.0,0.996,21037.1,24,3.97,0,0,0,147710
m1911,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,1188.62,3732,2652,89,708.28,164.8,32490,4,46,1368180,13681.8,0.997,24258.1,24,3.23,0,0,0,180200
m1911,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,204.70,638,446,21,122.85,156.8,5990,1,7,54432,544.3,0.988,1299.7,8,2.40,0,0,0,186190
m1911,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,1692.33,5312,3704,101,1008.58,160.6,44010,2,66,2015760,20157.6,0.998,35765.0,24,3.20,0,0,0,230200
m1911,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.67,21,15,6,6.07,93.1,610,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1110
m1911,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,17.22,51,38,10,10.62,145.2,1040,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,2150
m1911,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,32.32,96,74,14,19.72,151.6,1640,1,1,2160,21.6,0.508,36.6,7,15.90,0,0,0,3790
m1911,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,50.58,154,112,18,30.33,160.1,2460,2,1,8760,87.6,0.757,152.2,10,11.30,0,0,0,6250
m1911,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,22.05,65,47,9,13.65,139.2,1000,0,0,1764,17.6,0.688,39.1,7,4.42,0,0,0,7250
m1911,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,110.52,341,239,27,65.22,156.4,4020,2,4,49980,499.8,0.938,883.9,19,4.13,0,0,0,11270
m1911,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,145.70,447,321,31,86.45,152.4,5240,3,5,92040,920.4,0.944,1631.1,24,4.33,0,0,0,16510
m1911,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,207.15,636,429,36,122.85,145.3,6690,4,7,158340,1583.4,0.973,2794.3,24,4.15,0,0,0,23200
m1911,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,242.48,751,540,41,142.57,156.7,7890,2,9,203400,2034.0,0.977,3588.7,24,5.65,0,0,0,31090
m1911,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,58.43,178,128,14,34.88,155.2,2260,1,2,12780,127.8,0.926,303.3,8,4.30,0,0,0,33350
m1911,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,391.48,1210,806,51,230.53,149.2,11450,2,15,383700,3837.0,0.989,6762.1,24,4.28,0,0,0,44800
m1911,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,434.67,1342,949,56,256.32,160.1,13010,4,16,441420,4414.2,0.990,7789.5,24,4.22,0,0,0,57810
m1911,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,507.43,1569,1128,61,298.78,163.5,15410,3,19,538500,5385.0,0.990,9507.4,24,5.05,0,0,0,73220
m1911,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,647.08,2003,1386,67,380.68,154.7,18250,4,24,698280,6982.8,0.994,12350.0,24,4.15,0,0,0,91470
m1911,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,124.88,382,266,18,74.32,150.5,3880,2,4,31716,317.2,0.980,760.2,8,2.48,0,0,0,95350
m1911,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,891.97,2760,1924,78,524.77,158.2,24340,3,34,1007580,10075.8,0.997,17851.3,24,2.97,0,0,0,119690
m1911,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,1049.28,3247,2251,83,617.28,159.2,28020,4,40,1203840,12038.4,0.996,21331.0,24,3.97,0,0,0,147710
m1911,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,1204.93,3732,2652,89,708.28,162.6,32490,4,46,1387380,13873.8,0.997,24597.1,24,3.23,0,0,0,180200
m1911,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,207.45,638,446,21,122.85,154.7,5990,1,7,55152,551.5,0.988,1317.7,8,2.40,0,0,0,186190
m1911,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,1715.55,5312,3704,101,1008.58,158.4,44010,2,66,2043840,20438.4,0.998,36261.9,24,3.20,0,0,0,230200
